,State,District,Latitude,Longitude,Year,Rape,Kidnapping and Abduction,Dowry Deaths,Assault on women with intent to outrage her modesty,Insult to modesty of Women,Cruelty by Husband or his Relatives,Importation of Girls,Cluster
2263,MADHYA PRADESH,HOSHANGABAD,22.595268801996703,78.02168094841929,2002,62,20,9,122,13,45,0,1
2264,MADHYA PRADESH,HOSHANGABAD,22.595268801996703,78.02168094841929,2003,70,7,19,127,7,52,0,1
2265,MADHYA PRADESH,HOSHANGABAD,22.595268801996703,78.02168094841929,2004,51,14,8,132,11,71,0,1
2266,MADHYA PRADESH,HOSHANGABAD,22.595268801996703,78.02168094841929,2005,64,9,10,124,16,58,0,1
2267,MADHYA PRADESH,HOSHANGABAD,22.595268801996703,78.02168094841929,2006,57,8,12,112,14,29,0,1
2268,MADHYA PRADESH,HOSHANGABAD,22.595268801996703,78.02168094841929,2007,52,23,11,110,12,59,0,1
2269,MADHYA PRADESH,HOSHANGABAD,22.595268801996703,78.02168094841929,2008,64,14,16,130,19,44,0,1
2270,MADHYA PRADESH,HOSHANGABAD,22.595268801996703,78.02168094841929,2009,59,23,10,114,21,101,0,1
2271,MADHYA PRADESH,HOSHANGABAD,22.595268801996703,78.02168094841929,2010,73,35,20,140,48,111,0,1
2272,MADHYA PRADESH,HOSHANGABAD,22.595268801996703,78.02168094841929,2011,59,26,16,149,17,120,0,1
2273,MADHYA PRADESH,HOSHANGABAD,22.595268801996703,78.02168094841929,2012,69,27,12,129,21,57,0,1
2274,MADHYA PRADESH,INDORE,22.680265752128648,75.9133801324502,2001,84,35,25,215,63,161,0,1
2275,MADHYA PRADESH,INDORE,22.680265752128648,75.9133801324502,2002,93,28,23,217,54,249,0,1
2276,MADHYA PRADESH,INDORE,22.680265752128648,75.9133801324502,2003,77,43,22,240,84,298,0,1
2277,MADHYA PRADESH,INDORE,22.680265752128648,75.9133801324502,2004,97,30,35,269,69,294,0,1
2278,MADHYA PRADESH,INDORE,22.680265752128648,75.9133801324502,2005,102,42,29,221,73,283,0,1
2279,MADHYA PRADESH,INDORE,22.680265752128648,75.9133801324502,2006,90,33,22,253,68,263,0,1
2280,MADHYA PRADESH,INDORE,22.680265752128648,75.9133801324502,2007,102,35,21,276,55,319,0,1
2281,MADHYA PRADESH,INDORE,22.680265752128648,75.9133801324502,2008,122,46,35,343,63,369,0,1
2282,MADHYA PRADESH,INDORE,22.680265752128648,75.9133801324502,2009,82,29,44,419,91,484,0,4
2283,MADHYA PRADESH,INDORE,22.680265752128648,75.9133801324502,2010,104,45,38,338,67,352,2,1
2284,MADHYA PRADESH,INDORE,22.680265752128648,75.9133801324502,2011,129,52,41,339,59,398,3,1
2285,MADHYA PRADESH,INDORE,22.680265752128648,75.9133801324502,2012,173,42,24,405,114,448,0,4
2286,MADHYA PRADESH,JABALPUR,23.18525572327043,79.98328754716981,2001,108,20,28,264,50,81,0,1
2287,MADHYA PRADESH,JABALPUR,23.18525572327043,79.98328754716981,2002,80,14,49,250,64,125,0,1
2288,MADHYA PRADESH,JABALPUR,23.18525572327043,79.98328754716981,2003,103,25,57,297,60,108,0,1
2289,MADHYA PRADESH,JABALPUR,23.18525572327043,79.98328754716981,2004,102,26,42,227,113,115,0,1
2290,MADHYA PRADESH,JABALPUR,23.18525572327043,79.98328754716981,2005,92,23,34,310,133,154,0,4
2291,MADHYA PRADESH,JABALPUR,23.18525572327043,79.98328754716981,2006,103,32,31,228,94,127,0,1
2292,MADHYA PRADESH,JABALPUR,23.18525572327043,79.98328754716981,2007,77,31,42,290,65,144,0,1
2293,MADHYA PRADESH,JABALPUR,23.18525572327043,79.98328754716981,2008,127,40,42,288,67,146,0,1
2294,MADHYA PRADESH,JABALPUR,23.18525572327043,79.98328754716981,2009,129,33,26,221,63,186,0,1
2295,MADHYA PRADESH,JABALPUR,23.18525572327043,79.98328754716981,2010,130,32,56,189,60,185,1,1
2296,MADHYA PRADESH,JABALPUR,23.18525572327043,79.98328754716981,2011,107,27,39,269,40,212,2,1
2297,MADHYA PRADESH,JABALPUR,23.18525572327043,79.98328754716981,2012,127,45,33,253,43,219,0,1
2298,MADHYA PRADESH,JHABUA,22.419578015397768,74.40921616766468,2001,44,80,5,127,4,24,0,1
2299,MADHYA PRADESH,JHABUA,22.419578015397768,74.40921616766468,2002,29,62,3,119,0,8,0,0
2300,MADHYA PRADESH,JHABUA,22.419578015397768,74.40921616766468,2003,36,35,0,112,10,12,0,0
2301,MADHYA PRADESH,JHABUA,22.419578015397768,74.40921616766468,2004,22,42,1,73,0,12,0,0
2302,MADHYA PRADESH,JHABUA,22.419578015397768,74.40921616766468,2005,37,43,1,62,2,8,0,0
2303,MADHYA PRADESH,JHABUA,22.419578015397768,74.40921616766468,2006,32,17,4,46,2,22,0,0
2304,MADHYA PRADESH,JHABUA,22.419578015397768,74.40921616766468,2007,35,14,3,66,0,16,0,0
2305,MADHYA PRADESH,JHABUA,22.419578015397768,74.40921616766468,2008,31,18,4,32,0,9,0,0
2306,MADHYA PRADESH,JHABUA,22.419578015397768,74.40921616766468,2009,30,18,5,42,0,9,0,0
2307,MADHYA PRADESH,JHABUA,22.419578015397768,74.40921616766468,2010,35,12,1,45,0,5,0,0
2308,MADHYA PRADESH,JHABUA,22.419578015397768,74.40921616766468,2011,42,17,4,62,0,10,0,0
2309,MADHYA PRADESH,JHABUA,22.419578015397768,74.40921616766468,2012,62,17,0,92,0,24,0,0
2310,MADHYA PRADESH,KATNI,23.724416229116937,80.33819665871127,2001,25,3,11,106,12,59,0,0
2311,MADHYA PRADESH,KATNI,23.724416229116937,80.33819665871127,2002,37,2,5,133,9,65,0,1
2312,MADHYA PRADESH,KATNI,23.724416229116937,80.33819665871127,2003,37,4,17,137,15,61,0,1
2313,MADHYA PRADESH,KATNI,23.724416229116937,80.33819665871127,2004,30,3,19,130,11,67,0,1
2314,MADHYA PRADESH,KATNI,23.724416229116937,80.33819665871127,2005,46,3,30,104,10,50,0,1
2315,MADHYA PRADESH,KATNI,23.724416229116937,80.33819665871127,2006,32,6,18,142,11,48,0,1
2316,MADHYA PRADESH,KATNI,23.724416229116937,80.33819665871127,2007,44,8,22,129,11,58,0,1
2317,MADHYA PRADESH,KATNI,23.724416229116937,80.33819665871127,2008,48,5,18,97,7,57,0,1
2318,MADHYA PRADESH,KATNI,23.724416229116937,80.33819665871127,2009,48,10,21,117,17,87,0,1
2319,MADHYA PRADESH,KATNI,23.724416229116937,80.33819665871127,2010,69,10,13,144,18,77,0,1
2320,MADHYA PRADESH,KATNI,23.724416229116937,80.33819665871127,2011,62,7,16,140,12,51,0,1
2321,MADHYA PRADESH,KATNI,23.724416229116937,80.33819665871127,2012,58,14,12,146,14,46,0,1
2322,MADHYA PRADESH,MANDLA,22.70348712446353,80.38600543633753,2001,64,9,4,151,19,46,0,1
2323,MADHYA PRADESH,MANDLA,22.70348712446353,80.38600543633753,2002,43,5,0,107,11,44,0,0
2324,MADHYA PRADESH,MANDLA,22.70348712446353,80.38600543633753,2003,39,2,4,143,13,44,0,1
2325,MADHYA PRADESH,MANDLA,22.70348712446353,80.38600543633753,2004,44,2,6,110,16,30,0,0
2326,MADHYA PRADESH,MANDLA,22.70348712446353,80.38600543633753,2005,61,7,4,75,3,18,0,0
2327,MADHYA PRADESH,MANDLA,22.70348712446353,80.38600543633753,2006,62,6,4,81,9,24,0,0
2328,MADHYA PRADESH,MANDLA,22.70348712446353,80.38600543633753,2007,47,6,3,87,8,15,0,0
2329,MADHYA PRADESH,MANDLA,22.70348712446353,80.38600543633753,2008,47,2,4,87,14,25,0,0
2330,MADHYA PRADESH,MANDLA,22.70348712446353,80.38600543633753,2009,43,9,4,58,12,19,0,0
2331,MADHYA PRADESH,MANDLA,22.70348712446353,80.38600543633753,2010,56,7,5,68,6,17,0,0
2332,MADHYA PRADESH,MANDLA,22.70348712446353,80.38600543633753,2011,63,9,4,101,12,27,0,1
2333,MADHYA PRADESH,MANDLA,22.70348712446353,80.38600543633753,2012,75,8,3,94,12,40,0,1
2334,MADHYA PRADESH,MANDSAUR,24.19278764044944,75.43588667736759,2001,41,8,4,102,11,30,0,0
2335,MADHYA PRADESH,MANDSAUR,24.19278764044944,75.43588667736759,2002,45,10,7,129,15,49,0,1
2336,MADHYA PRADESH,MANDSAUR,24.19278764044944,75.43588667736759,2003,45,5,4,126,12,54,0,1
2337,MADHYA PRADESH,MANDSAUR,24.19278764044944,75.43588667736759,2004,40,9,8,128,20,68,0,1
2338,MADHYA PRADESH,MANDSAUR,24.19278764044944,75.43588667736759,2005,31,10,7,129,14,79,0,0
2339,MADHYA PRADESH,MANDSAUR,24.19278764044944,75.43588667736759,2006,37,11,11,130,15,62,0,1
2340,MADHYA PRADESH,MANDSAUR,24.19278764044944,75.43588667736759,2007,40,12,6,132,9,62,0,1
2341,MADHYA PRADESH,MANDSAUR,24.19278764044944,75.43588667736759,2008,40,15,15,128,4,56,0,1
2342,MADHYA PRADESH,MANDSAUR,24.19278764044944,75.43588667736759,2009,46,17,4,124,17,93,0,1
2343,MADHYA PRADESH,MANDSAUR,24.19278764044944,75.43588667736759,2010,58,19,4,108,14,59,0,1
2344,MADHYA PRADESH,MANDSAUR,24.19278764044944,75.43588667736759,2011,49,18,4,100,6,58,10,1
2345,MADHYA PRADESH,MANDSAUR,24.19278764044944,75.43588667736759,2012,49,28,6,100,6,78,1,1
2346,MADHYA PRADESH,MORENA,26.37313504531724,77.88447341389724,2001,35,18,29,77,2,34,0,0
2347,MADHYA PRADESH,MORENA,26.37313504531724,77.88447341389724,2002,46,17,28,73,2,41,0,0
2348,MADHYA PRADESH,MORENA,26.37313504531724,77.88447341389724,2003,40,21,23,93,3,41,0,0
2349,MADHYA PRADESH,MORENA,26.37313504531724,77.88447341389724,2004,55,11,33,89,3,62,0,1
2350,MADHYA PRADESH,MORENA,26.37313504531724,77.88447341389724,2005,32,20,27,89,3,74,0,0
2351,MADHYA PRADESH,MORENA,26.37313504531724,77.88447341389724,2006,34,15,21,77,3,59,0,0
2352,MADHYA PRADESH,MORENA,26.37313504531724,77.88447341389724,2007,39,24,26,104,2,78,0,1
2353,MADHYA PRADESH,MORENA,26.37313504531724,77.88447341389724,2008,26,21,32,73,1,73,0,0
2354,MADHYA PRADESH,MORENA,26.37313504531724,77.88447341389724,2009,31,29,37,83,5,66,0,3
2355,MADHYA PRADESH,MORENA,26.37313504531724,77.88447341389724,2010,40,17,32,80,0,75,0,0
2356,MADHYA PRADESH,MORENA,26.37313504531724,77.88447341389724,2011,40,23,32,85,4,85,0,1
2357,MADHYA PRADESH,MORENA,26.37313504531724,77.88447341389724,2012,32,29,29,107,3,94,0,1
2358,MADHYA PRADESH,NARSINGHPUR,22.951344683026598,79.002024233129,2001,70,4,22,156,16,40,0,1
2359,MADHYA PRADESH,NARSINGHPUR,22.951344683026598,79.002024233129,2002,88,6,23,174,16,46,0,1
2360,MADHYA PRADESH,NARSINGHPUR,22.951344683026598,79.002024233129,2003,40,3,15,134,19,34,0,1
2361,MADHYA PRADESH,NARSINGHPUR,22.951344683026598,79.002024233129,2004,42,4,18,130,10,48,0,1
2362,MADHYA PRADESH,NARSINGHPUR,22.951344683026598,79.002024233129,2005,65,1,21,156,10,52,0,1
2363,MADHYA PRADESH,NARSINGHPUR,22.951344683026598,79.002024233129,2006,65,4,14,122,11,38,0,1
2364,MADHYA PRADESH,NARSINGHPUR,22.951344683026598,79.002024233129,2007,49,5,22,134,15,39,0,1
2365,MADHYA PRADESH,NARSINGHPUR,22.951344683026598,79.002024233129,2008,61,2,14,100,16,44,0,1
2366,MADHYA PRADESH,NARSINGHPUR,22.951344683026598,79.002024233129,2009,52,4,26,101,23,42,0,1
2367,MADHYA PRADESH,NARSINGHPUR,22.951344683026598,79.002024233129,2010,65,5,21,135,12,63,0,1
2368,MADHYA PRADESH,NARSINGHPUR,22.951344683026598,79.002024233129,2011,65,15,20,108,25,69,0,1
2369,MADHYA PRADESH,NARSINGHPUR,22.951344683026598,79.002024233129,2012,71,14,16,158,31,79,0,1
2370,MADHYA PRADESH,NEEMUCH,24.70311893333336,75.06608186666664,2001,37,7,1,83,18,62,0,0
2371,MADHYA PRADESH,NEEMUCH,24.70311893333336,75.06608186666664,2002,26,9,3,75,23,90,0,0
2372,MADHYA PRADESH,NEEMUCH,24.70311893333336,75.06608186666664,2003,31,5,4,65,10,65,0,0
2373,MADHYA PRADESH,NEEMUCH,24.70311893333336,75.06608186666664,2004,23,5,4,62,10,60,0,0
2374,MADHYA PRADESH,NEEMUCH,24.70311893333336,75.06608186666664,2005,27,3,1,68,7,41,0,0
2375,MADHYA PRADESH,NEEMUCH,24.70311893333336,75.06608186666664,2006,22,4,4,34,7,42,0,0
2376,MADHYA PRADESH,NEEMUCH,24.70311893333336,75.06608186666664,2007,20,5,3,70,12,40,0,0
2377,MADHYA PRADESH,NEEMUCH,24.70311893333336,75.06608186666664,2008,19,3,0,45,14,28,0,0
2378,MADHYA PRADESH,NEEMUCH,24.70311893333336,75.06608186666664,2009,34,10,1,52,6,34,0,0
2379,MADHYA PRADESH,NEEMUCH,24.70311893333336,75.06608186666664,2010,12,11,3,48,7,47,0,0
2380,MADHYA PRADESH,NEEMUCH,24.70311893333336,75.06608186666664,2011,25,9,4,49,4,51,9,0
2381,MADHYA PRADESH,NEEMUCH,24.70311893333336,75.06608186666664,2012,25,10,4,43,13,42,0,0
2382,MADHYA PRADESH,PANNA,24.451325840092657,80.21133001158752,2001,44,10,19,104,2,31,0,0
2383,MADHYA PRADESH,PANNA,24.451325840092657,80.21133001158752,2002,35,7,17,74,6,31,0,0
2384,MADHYA PRADESH,PANNA,24.451325840092657,80.21133001158752,2003,32,4,21,92,2,26,0,0
2385,MADHYA PRADESH,PANNA,24.451325840092657,80.21133001158752,2004,34,0,15,65,0,28,0,0
2386,MADHYA PRADESH,PANNA,24.451325840092657,80.21133001158752,2005,33,4,14,85,0,13,1,0
2387,MADHYA PRADESH,PANNA,24.451325840092657,80.21133001158752,2006,41,3,14,68,0,20,0,0
2388,MADHYA PRADESH,PANNA,24.451325840092657,80.21133001158752,2007,26,6,7,77,6,19,0,0
2389,MADHYA PRADESH,PANNA,24.451325840092657,80.21133001158752,2008,28,6,17,77,0,26,0,0
2390,MADHYA PRADESH,PANNA,24.451325840092657,80.21133001158752,2009,31,4,22,76,0,32,0,0
2391,MADHYA PRADESH,PANNA,24.451325840092657,80.21133001158752,2010,47,5,16,87,0,47,0,0
2392,MADHYA PRADESH,PANNA,24.451325840092657,80.21133001158752,2011,48,5,14,87,5,48,0,0
2393,MADHYA PRADESH,PANNA,24.451325840092657,80.21133001158752,2012,34,4,18,72,10,31,0,0
2394,MADHYA PRADESH,RAISEN,23.292518206521724,78.16305495923909,2001,79,9,20,194,31,50,0,1
2395,MADHYA PRADESH,RAISEN,23.292518206521724,78.16305495923909,2002,98,8,16,296,16,58,0,1
2396,MADHYA PRADESH,RAISEN,23.292518206521724,78.16305495923909,2003,75,8,17,176,0,46,0,1
2397,MADHYA PRADESH,RAISEN,23.292518206521724,78.16305495923909,2004,67,8,15,198,0,66,0,1
2398,MADHYA PRADESH,RAISEN,23.292518206521724,78.16305495923909,2005,97,14,8,154,15,57,0,1
2399,MADHYA PRADESH,RAISEN,23.292518206521724,78.16305495923909,2006,74,11,18,172,17,52,0,1
2400,MADHYA PRADESH,RAISEN,23.292518206521724,78.16305495923909,2007,75,12,15,148,16,42,0,1
2401,MADHYA PRADESH,RAISEN,23.292518206521724,78.16305495923909,2008,67,17,19,150,0,35,0,1
2402,MADHYA PRADESH,RAISEN,23.292518206521724,78.16305495923909,2009,93,8,19,165,16,66,0,1
2403,MADHYA PRADESH,RAISEN,23.292518206521724,78.16305495923909,2010,86,32,16,210,0,65,0,1
2404,MADHYA PRADESH,RAISEN,23.292518206521724,78.16305495923909,2011,118,22,15,179,16,67,0,1
2405,MADHYA PRADESH,RAISEN,23.292518206521724,78.16305495923909,2012,92,16,22,158,0,72,0,1
2406,MADHYA PRADESH,RAJGARH,23.785499026425583,76.66431223922116,2001,95,9,7,196,26,49,0,1
2407,MADHYA PRADESH,RAJGARH,23.785499026425583,76.66431223922116,2002,80,8,4,179,27,68,0,1
2408,MADHYA PRADESH,RAJGARH,23.785499026425583,76.66431223922116,2003,88,5,2,163,20,83,0,1
2409,MADHYA PRADESH,RAJGARH,23.785499026425583,76.66431223922116,2004,98,14,4,193,31,126,0,1
2410,MADHYA PRADESH,RAJGARH,23.785499026425583,76.66431223922116,2005,75,15,4,158,31,92,0,1
2411,MADHYA PRADESH,RAJGARH,23.785499026425583,76.66431223922116,2006,83,6,9,146,35,101,0,1
2412,MADHYA PRADESH,RAJGARH,23.785499026425583,76.66431223922116,2007,100,16,12,227,34,144,0,1
2413,MADHYA PRADESH,RAJGARH,23.785499026425583,76.66431223922116,2008,83,22,10,166,36,136,0,1
2414,MADHYA PRADESH,RAJGARH,23.785499026425583,76.66431223922116,2009,68,27,9,153,25,76,0,1
2415,MADHYA PRADESH,RAJGARH,23.785499026425583,76.66431223922116,2010,73,27,14,179,27,30,0,1
2416,MADHYA PRADESH,RAJGARH,23.785499026425583,76.66431223922116,2011,90,21,6,175,39,51,0,1
2417,MADHYA PRADESH,RAJGARH,23.785499026425583,76.66431223922116,2012,90,47,6,181,25,50,0,1
2418,MADHYA PRADESH,RATLAM,23.503562290502792,75.14895782122909,2001,70,13,4,125,28,53,0,1
2419,MADHYA PRADESH,RATLAM,23.503562290502792,75.14895782122909,2002,67,6,7,138,17,79,0,1
2420,MADHYA PRADESH,RATLAM,23.503562290502792,75.14895782122909,2003,62,9,5,132,13,50,0,1
2421,MADHYA PRADESH,RATLAM,23.503562290502792,75.14895782122909,2004,71,16,5,109,30,60,0,1
2422,MADHYA PRADESH,RATLAM,23.503562290502792,75.14895782122909,2005,74,10,10,127,30,56,0,1
2423,MADHYA PRADESH,RATLAM,23.503562290502792,75.14895782122909,2006,62,14,9,125,24,78,0,1
2424,MADHYA PRADESH,RATLAM,23.503562290502792,75.14895782122909,2007,85,13,5,165,35,85,0,1
2425,MADHYA PRADESH,RATLAM,23.503562290502792,75.14895782122909,2008,63,14,11,105,11,57,0,1
2426,MADHYA PRADESH,RATLAM,23.503562290502792,75.14895782122909,2009,67,18,6,111,21,73,0,1
2427,MADHYA PRADESH,RATLAM,23.503562290502792,75.14895782122909,2010,88,23,16,145,32,94,0,1
2428,MADHYA PRADESH,RATLAM,23.503562290502792,75.14895782122909,2011,97,39,9,131,18,135,0,1
2429,MADHYA PRADESH,RATLAM,23.503562290502792,75.14895782122909,2012,72,25,13,128,11,85,0,1
2430,MADHYA PRADESH,REWA,24.861184625158856,81.57572465057183,2001,31,18,18,105,2,56,0,0
2431,MADHYA PRADESH,REWA,24.861184625158856,81.57572465057183,2002,32,15,26,95,3,54,0,0
2432,MADHYA PRADESH,REWA,24.861184625158856,81.57572465057183,2003,41,11,28,110,2,44,0,1
2433,MADHYA PRADESH,REWA,24.861184625158856,81.57572465057183,2004,52,18,39,123,3,50,0,1
2434,MADHYA PRADESH,REWA,24.861184625158856,81.57572465057183,2005,64,15,42,107,2,39,0,3
2435,MADHYA PRADESH,REWA,24.861184625158856,81.57572465057183,2006,47,18,46,125,2,51,0,3
2436,MADHYA PRADESH,REWA,24.861184625158856,81.57572465057183,2007,66,18,26,119,3,72,0,1
2437,MADHYA PRADESH,REWA,24.861184625158856,81.57572465057183,2008,82,26,26,124,7,67,0,1
2438,MADHYA PRADESH,REWA,24.861184625158856,81.57572465057183,2009,73,25,44,119,2,80,1,3
2439,MADHYA PRADESH,REWA,24.861184625158856,81.57572465057183,2010,81,43,37,140,1,124,0,1
2440,MADHYA PRADESH,REWA,24.861184625158856,81.57572465057183,2011,91,25,32,122,107,112,8,1
2441,MADHYA PRADESH,REWA,24.861184625158856,81.57572465057183,2012,92,35,39,115,7,101,0,1
2442,MADHYA PRADESH,SAGAR,23.800318709677374,78.71940357771273,2001,141,16,29,509,0,142,0,1
2443,MADHYA PRADESH,SAGAR,23.800318709677374,78.71940357771273,2002,136,24,26,425,22,164,0,1
2444,MADHYA PRADESH,SAGAR,23.800318709677374,78.71940357771273,2003,121,28,27,388,17,127,0,1
2445,MADHYA PRADESH,SAGAR,23.800318709677374,78.71940357771273,2004,141,23,40,338,26,161,0,1
2446,MADHYA PRADESH,SAGAR,23.800318709677374,78.71940357771273,2005,110,21,34,362,24,127,0,1
2447,MADHYA PRADESH,SAGAR,23.800318709677374,78.71940357771273,2006,116,30,28,284,19,131,0,1
2448,MADHYA PRADESH,SAGAR,23.800318709677374,78.71940357771273,2007,115,30,30,345,29,125,0,1
2449,MADHYA PRADESH,SAGAR,23.800318709677374,78.71940357771273,2008,119,28,37,349,38,154,0,1
2450,MADHYA PRADESH,SAGAR,23.800318709677374,78.71940357771273,2009,127,40,46,361,5,168,0,1
2451,MADHYA PRADESH,SAGAR,23.800318709677374,78.71940357771273,2010,120,63,35,385,16,133,0,1
2452,MADHYA PRADESH,SAGAR,23.800318709677374,78.71940357771273,2011,131,104,37,416,29,156,0,1
2453,MADHYA PRADESH,SAGAR,23.800318709677374,78.71940357771273,2012,125,61,34,441,22,145,0,1
2454,MADHYA PRADESH,SATNA,24.62777621776502,80.75547048710598,2001,58,5,19,157,6,65,0,1
2455,MADHYA PRADESH,SATNA,24.62777621776502,80.75547048710598,2002,66,5,37,173,3,47,0,1
2456,MADHYA PRADESH,SATNA,24.62777621776502,80.75547048710598,2003,59,5,33,187,5,57,0,1
2457,MADHYA PRADESH,SATNA,24.62777621776502,80.75547048710598,2004,64,3,33,180,6,64,0,1
2458,MADHYA PRADESH,SATNA,24.62777621776502,80.75547048710598,2005,75,3,34,195,9,66,0,1
2459,MADHYA PRADESH,SATNA,24.62777621776502,80.75547048710598,2006,72,10,39,198,11,92,0,1
2460,MADHYA PRADESH,SATNA,24.62777621776502,80.75547048710598,2007,84,17,38,191,7,101,0,1
2461,MADHYA PRADESH,SATNA,24.62777621776502,80.75547048710598,2008,102,15,32,207,9,137,0,1
2462,MADHYA PRADESH,SATNA,24.62777621776502,80.75547048710598,2009,145,18,40,194,11,119,0,1
2463,MADHYA PRADESH,SATNA,24.62777621776502,80.75547048710598,2010,89,20,26,199,18,119,0,1
2464,MADHYA PRADESH,SATNA,24.62777621776502,80.75547048710598,2011,83,13,20,177,7,109,0,1
2465,MADHYA PRADESH,SATNA,24.62777621776502,80.75547048710598,2012,89,25,17,138,7,121,0,1
2466,MADHYA PRADESH,SEONI,22.33230487804874,79.66053863928111,2001,52,2,10,106,23,25,0,1
2467,MADHYA PRADESH,SEONI,22.33230487804874,79.66053863928111,2002,44,4,3,116,12,24,0,0
2468,MADHYA PRADESH,SEONI,22.33230487804874,79.66053863928111,2003,54,1,6,86,4,25,0,0
2469,MADHYA PRADESH,SEONI,22.33230487804874,79.66053863928111,2004,74,10,17,117,11,23,0,1
2470,MADHYA PRADESH,SEONI,22.33230487804874,79.66053863928111,2005,57,8,22,142,11,37,0,1
2471,MADHYA PRADESH,SEONI,22.33230487804874,79.66053863928111,2006,57,5,11,105,9,35,0,1
2472,MADHYA PRADESH,SEONI,22.33230487804874,79.66053863928111,2007,51,6,8,96,23,19,0,0
2473,MADHYA PRADESH,SEONI,22.33230487804874,79.66053863928111,2008,61,14,7,103,14,21,0,1
2474,MADHYA PRADESH,SEONI,22.33230487804874,79.66053863928111,2009,61,8,15,85,14,26,0,1
2475,MADHYA PRADESH,SEONI,22.33230487804874,79.66053863928111,2010,71,16,18,92,23,38,0,1
2476,MADHYA PRADESH,SEONI,22.33230487804874,79.66053863928111,2011,61,11,9,111,13,27,0,1
2477,MADHYA PRADESH,SEONI,22.33230487804874,79.66053863928111,2012,65,8,11,100,7,24,0,1
2478,MADHYA PRADESH,SHAHDOL,23.44859864559819,81.4596831828442,2001,63,13,9,216,3,87,0,1
2479,MADHYA PRADESH,SHAHDOL,23.44859864559819,81.4596831828442,2002,72,10,11,259,24,133,0,1
2480,MADHYA PRADESH,SHAHDOL,23.44859864559819,81.4596831828442,2003,68,8,13,221,14,120,0,1
2481,MADHYA PRADESH,SHAHDOL,23.44859864559819,81.4596831828442,2004,47,9,8,135,0,72,0,1
2482,MADHYA PRADESH,SHAHDOL,23.44859864559819,81.4596831828442,2005,43,5,13,156,9,57,0,1
2483,MADHYA PRADESH,SHAHDOL,23.44859864559819,81.4596831828442,2006,67,4,16,140,9,69,0,1
2484,MADHYA PRADESH,SHAHDOL,23.44859864559819,81.4596831828442,2007,50,8,10,128,9,78,0,1
2485,MADHYA PRADESH,SHAHDOL,23.44859864559819,81.4596831828442,2008,47,13,16,139,9,57,0,1
2486,MADHYA PRADESH,SHAHDOL,23.44859864559819,81.4596831828442,2009,42,8,11,113,5,73,0,1
2487,MADHYA PRADESH,SHAHDOL,23.44859864559819,81.4596831828442,2010,61,16,12,123,6,63,0,1
2488,MADHYA PRADESH,SHAHDOL,23.44859864559819,81.4596831828442,2011,80,17,21,143,9,108,0,1
2489,MADHYA PRADESH,SHAHDOL,23.44859864559819,81.4596831828442,2012,81,27,13,133,7,141,0,1
2490,MADHYA PRADESH,SHAJAPUR,23.566620317220547,76.33555181268885,2001,90,8,8,153,36,65,0,1
2491,MADHYA PRADESH,SHAJAPUR,23.566620317220547,76.33555181268885,2002,84,15,9,144,18,84,0,1
2492,MADHYA PRADESH,SHAJAPUR,23.566620317220547,76.33555181268885,2003,71,9,10,166,36,79,0,1
2493,MADHYA PRADESH,SHAJAPUR,23.566620317220547,76.33555181268885,2004,74,11,15,180,28,96,0,1
2494,MADHYA PRADESH,SHAJAPUR,23.566620317220547,76.33555181268885,2005,73,10,6,173,22,64,0,1
2495,MADHYA PRADESH,SHAJAPUR,23.566620317220547,76.33555181268885,2006,58,10,11,150,27,62,0,1
2496,MADHYA PRADESH,SHAJAPUR,23.566620317220547,76.33555181268885,2007,67,11,7,163,33,65,0,1
2497,MADHYA PRADESH,SHAJAPUR,23.566620317220547,76.33555181268885,2008,57,13,12,161,34,77,0,1
2498,MADHYA PRADESH,SHAJAPUR,23.566620317220547,76.33555181268885,2009,79,13,8,138,22,71,0,1
2499,MADHYA PRADESH,SHAJAPUR,23.566620317220547,76.33555181268885,2010,56,16,11,117,19,33,0,1
2500,MADHYA PRADESH,SHAJAPUR,23.566620317220547,76.33555181268885,2011,50,10,8,135,17,7,0,1
2501,MADHYA PRADESH,SHAJAPUR,23.566620317220547,76.33555181268885,2012,67,17,7,102,15,42,0,1
2502,MADHYA PRADESH,SHEOPUR,25.78014810996563,77.16911116838484,2001,21,3,6,52,0,14,0,0
2503,MADHYA PRADESH,SHEOPUR,25.78014810996563,77.16911116838484,2002,28,5,5,68,2,21,0,0
2504,MADHYA PRADESH,SHEOPUR,25.78014810996563,77.16911116838484,2003,19,1,1,51,0,11,0,0
2505,MADHYA PRADESH,SHEOPUR,25.78014810996563,77.16911116838484,2004,21,3,3,51,0,22,0,0
2506,MADHYA PRADESH,SHEOPUR,25.78014810996563,77.16911116838484,2005,21,1,1,42,0,24,0,0
2507,MADHYA PRADESH,SHEOPUR,25.78014810996563,77.16911116838484,2006,19,4,2,34,0,31,0,0
2508,MADHYA PRADESH,SHEOPUR,25.78014810996563,77.16911116838484,2007,13,3,3,38,0,27,0,0
